investor_id,date,loan_id,amount,principal_payment,interest_payment
3,2022-07-08,763,2555.352413,2119.031866,436.3205475
2,2022-07-08,770,-80000,-80000,0
5,2022-07-08,770,-50000,-50000,0
1,2022-07-08,817,2683.253306,1819.190806,864.0625
4,2022-07-08,817,255.5479339,173.2562672,82.29166667
1,2022-07-08,827,-26250,-26250,0
3,2022-07-08,827,-11000,-11000,0
3,2022-07-08,990,1124.410909,787.4208584,336.9900506
4,2022-07-08,990,255.5479339,178.959286,76.58864787
3,2022-07-09,54,1124.410909,787.4208584,336.9900506
3,2022-07-09,179,2555.352413,2083.26908,472.0833333
4,2022-07-09,179,46.46095297,37.87761963,8.583333333
5,2022-07-09,179,929.2190593,757.5523927,171.6666667
1,2022-07-09,387,2683.253306,1879.072503,804.1808026
4,2022-07-09,387,255.5479339,178.959286,76.58864787
5,2022-07-09,422,-50000,-50000,0
4,2022-07-09,516,255.5479339,178.959286,76.58864787
1,2022-07-09,721,487.8400061,404.5424471,83.29755906
3,2022-07-09,721,2555.352413,2119.031866,436.3205475
4,2022-07-09,721,46.46095297,38.5278521,7.933100863
1,2022-07-09,917,2683.253306,1819.190806,864.0625
3,2022-07-09,917,1124.410909,762.3275757,362.0833333
1,2022-07-10,127,-26250,-26250,0
4,2022-07-10,127,-2500,-2500,0
2,2022-07-10,166,-16000,-16000,0
3,2022-07-10,166,-27500,-27500,0
4,2022-07-10,166,-500,-500,0
5,2022-07-10,166,-10000,-10000,0
3,2022-07-10,208,1124.410909,787.4208584,336.9900506
4,2022-07-10,208,255.5479339,178.959286,76.58864787
2,2022-07-10,349,-80000,-80000,0
5,2022-07-10,349,-50000,-50000,0
1,2022-07-10,437,4892.630988,4161.175534,731.4554539
4,2022-07-10,437,465.964856,396.3024318,69.66242418
1,2022-07-10,469,928.3184858,838.1934858,90.125
3,2022-07-10,469,4862.62064,4390.537307,472.0833333
4,2022-07-10,469,88.41128436,79.82795103,8.583333333
1,2022-07-10,525,2683.253306,1879.072503,804.1808026
3,2022-07-10,525,1124.410909,787.4208584,336.9900506
4,2022-07-10,525,255.5479339,178.959286,76.58864787
1,2022-07-10,825,4892.630988,4028.568488,864.0625
3,2022-07-10,825,2050.245366,1688.162033,362.0833333
1,2022-07-10,915,487.8400061,404.5424471,83.29755906
2,2022-07-10,915,1486.750495,1232.891267,253.8592276
4,2022-07-10,915,46.46095297,38.5278521,7.933100863
5,2022-07-10,915,929.2190593,770.5570421,158.6620173
1,2022-07-11,112,-26250,-26250,0
4,2022-07-11,112,-2500,-2500,0
1,2022-07-11,168,4892.630988,4161.175534,731.4554539
3,2022-07-11,168,2050.245366,1743.7307,306.5146664
4,2022-07-11,168,465.964856,396.3024318,69.66242418
1,2022-07-11,486,-26250,-26250,0
4,2022-07-11,486,-2500,-2500,0
1,2022-07-11,511,4892.630988,4161.175534,731.4554539
4,2022-07-11,511,465.964856,396.3024318,69.66242418
1,2022-07-11,625,-26250,-26250,0
1,2022-07-11,662,4892.630988,4028.568488,864.0625
3,2022-07-11,662,2050.245366,1688.162033,362.0833333
4,2022-07-11,662,465.964856,383.6731893,82.29166667
5,2022-07-11,778,-50000,-50000,0
1,2022-07-11,885,487.8400061,404.5424471,83.29755906
2,2022-07-11,885,1486.750495,1232.891267,253.8592276
3,2022-07-11,885,2555.352413,2119.031866,436.3205475
4,2022-07-11,885,46.46095297,38.5278521,7.933100863
1,2022-07-12,173,2683.253306,1879.072503,804.1808026
4,2022-07-12,173,255.5479339,178.959286,76.58864787
1,2022-07-12,265,4892.630988,4161.175534,731.4554539
3,2022-07-12,347,1124.410909,787.4208584,336.9900506
4,2022-07-12,347,255.5479339,178.959286,76.58864787
1,2022-07-12,428,2683.253306,1879.072503,804.1808026
4,2022-07-12,428,255.5479339,178.959286,76.58864787
3,2022-07-12,445,1124.410909,762.3275757,362.0833333
4,2022-07-12,445,255.5479339,173.2562672,82.29166667
3,2022-07-12,557,1124.410909,762.3275757,362.0833333
4,2022-07-12,557,255.5479339,173.2562672,82.29166667
4,2022-07-12,779,465.964856,383.6731893,82.29166667
1,2022-07-12,927,487.8400061,404.5424471,83.29755906
2,2022-07-12,927,1486.750495,1232.891267,253.8592276
2,2022-07-12,982,7311.574955,6151.574955,1160
3,2022-07-12,982,10053.41556,8458.415563,1595
5,2022-07-12,982,4569.734347,3844.734347,725
1,2022-07-13,298,928.3184858,852.582474,75.73601183
2,2022-07-13,298,2829.1611,2598.346587,230.8145122
3,2022-07-13,298,4862.62064,4465.908197,396.7124429
3,2022-07-13,370,1124.410909,762.3275757,362.0833333
4,2022-07-13,370,255.5479339,173.2562672,82.29166667
1,2022-07-13,396,2683.253306,1819.190806,864.0625
3,2022-07-13,396,1124.410909,762.3275757,362.0833333
4,2022-07-13,396,255.5479339,173.2562672,82.29166667
3,2022-07-14,99,1124.410909,762.3275757,362.0833333
4,2022-07-14,99,255.5479339,173.2562672,82.29166667
2,2022-07-14,181,14018.11664,12858.11664,1160
1,2022-07-14,367,2683.253306,1819.190806,864.0625
4,2022-07-14,367,255.5479339,173.2562672,82.29166667
1,2022-07-14,606,487.8400061,404.5424471,83.29755906
2,2022-07-14,606,1486.750495,1232.891267,253.8592276
4,2022-07-14,606,46.46095297,38.5278521,7.933100863
5,2022-07-14,606,929.2190593,770.5570421,158.6620173
2,2022-07-14,738,1486.750495,1212.083828,274.6666667
3,2022-07-14,738,2555.352413,2083.26908,472.0833333
2,2022-07-14,744,7311.574955,6240.772792,1070.802163
3,2022-07-14,744,10053.41556,8581.062588,1472.352974
4,2022-07-14,773,255.5479339,173.2562672,82.29166667
4,2022-07-15,37,-2500,-2500,0
2,2022-07-15,68,-80000,-80000,0
5,2022-07-15,68,-50000,-50000,0
1,2022-07-15,80,-26250,-26250,0
4,2022-07-15,80,-2500,-2500,0
1,2022-07-15,187,2683.253306,1879.072503,804.1808026
3,2022-07-15,187,1124.410909,787.4208584,336.9900506
4,2022-07-15,187,255.5479339,178.959286,76.58864787
1,2022-07-15,389,487.8400061,397.7150061,90.125
2,2022-07-15,389,1486.750495,1212.083828,274.6666667
5,2022-07-15,389,929.2190593,757.5523927,171.6666667
4,2022-07-16,212,-2500,-2500,0
1,2022-07-16,222,2683.253306,1819.190806,864.0625
3,2022-07-16,307,-11000,-11000,0
4,2022-07-16,307,-2500,-2500,0
1,2022-07-16,578,487.8400061,397.7150061,90.125
2,2022-07-16,578,1486.750495,1212.083828,274.6666667
3,2022-07-16,578,2555.352413,2083.26908,472.0833333
3,2022-07-16,698,1124.410909,787.4208584,336.9900506
4,2022-07-16,698,255.5479339,178.959286,76.58864787
1,2022-07-17,10,487.8400061,397.7150061,90.125
3,2022-07-17,10,2555.352413,2083.26908,472.0833333
4,2022-07-17,10,46.46095297,37.87761963,8.583333333
5,2022-07-17,10,929.2190593,757.5523927,171.6666667
1,2022-07-17,148,-5250,-5250,0
2,2022-07-17,148,-16000,-16000,0
3,2022-07-17,148,-27500,-27500,0
4,2022-07-17,148,-500,-500,0
5,2022-07-17,148,-10000,-10000,0
1,2022-07-17,150,-5250,-5250,0
2,2022-07-17,150,-16000,-16000,0
3,2022-07-17,150,-27500,-27500,0
4,2022-07-17,150,-500,-500,0
5,2022-07-17,150,-10000,-10000,0
1,2022-07-17,574,-26250,-26250,0
3,2022-07-17,574,-11000,-11000,0
1,2022-07-17,633,-5250,-5250,0
2,2022-07-17,633,-16000,-16000,0
3,2022-07-17,633,-27500,-27500,0
5,2022-07-17,633,-10000,-10000,0
1,2022-07-17,709,2683.253306,1879.072503,804.1808026
4,2022-07-17,709,255.5479339,178.959286,76.58864787
1,2022-07-17,715,4892.630988,4161.175534,731.4554539
4,2022-07-17,715,465.964856,396.3024318,69.66242418
1,2022-07-17,720,4892.630988,4161.175534,731.4554539
3,2022-07-17,720,2050.245366,1743.7307,306.5146664
4,2022-07-17,720,465.964856,396.3024318,69.66242418
1,2022-07-17,737,-26250,-26250,0
3,2022-07-17,737,-11000,-11000,0
4,2022-07-17,737,-2500,-2500,0
1,2022-07-17,769,487.8400061,404.5424471,83.29755906
2,2022-07-17,769,1486.750495,1232.891267,253.8592276
4,2022-07-17,769,46.46095297,38.5278521,7.933100863
5,2022-07-17,769,929.2190593,770.5570421,158.6620173
2,2022-07-17,856,-16000,-16000,0
1,2022-07-17,895,2683.253306,1819.190806,864.0625
3,2022-07-17,895,1124.410909,762.3275757,362.0833333
1,2022-07-17,991,487.8400061,397.7150061,90.125
4,2022-07-17,991,46.46095297,37.87761963,8.583333333
5,2022-07-17,991,929.2190593,757.5523927,171.6666667
1,2022-07-18,44,-26250,-26250,0
3,2022-07-18,44,-11000,-11000,0
2,2022-07-18,167,14018.11664,13044.55933,973.5573087
3,2022-07-18,167,19274.91038,17936.26908,1338.641299
5,2022-07-18,167,8761.3229,8152.849582,608.473318
1,2022-07-18,514,4892.630988,4028.568488,864.0625
2,2022-07-18,879,-80000,-80000,0
3,2022-07-18,879,-110000,-110000,0
5,2022-07-18,879,-50000,-50000,0
1,2022-07-19,191,-26250,-26250,0
4,2022-07-19,191,-2500,-2500,0
1,2022-07-19,200,-26250,-26250,0
1,2022-07-19,290,4892.630988,4028.568488,864.0625
4,2022-07-19,290,465.964856,383.6731893,82.29166667
1,2022-07-19,358,4892.630988,4161.175534,731.4554539
4,2022-07-19,358,465.964856,396.3024318,69.66242418
3,2022-07-19,500,19274.91038,17679.91038,1595
1,2022-07-19,575,-26250,-26250,0
3,2022-07-19,575,-11000,-11000,0
4,2022-07-19,575,-2500,-2500,0
1,2022-07-19,793,487.8400061,404.5424471,83.29755906
2,2022-07-19,793,1486.750495,1232.891267,253.8592276
4,2022-07-19,793,46.46095297,38.5278521,7.933100863
5,2022-07-19,793,929.2190593,770.5570421,158.6620173
1,2022-07-20,70,2683.253306,1819.190806,864.0625
4,2022-07-20,70,255.5479339,173.2562672,82.29166667
1,2022-07-20,297,487.8400061,397.7150061,90.125
2,2022-07-20,297,1486.750495,1212.083828,274.6666667
4,2022-07-20,297,46.46095297,37.87761963,8.583333333
5,2022-07-20,297,929.2190593,757.5523927,171.6666667
3,2022-07-20,610,1124.410909,762.3275757,362.0833333
4,2022-07-20,610,255.5479339,173.2562672,82.29166667
3,2022-07-20,992,2050.245366,1688.162033,362.0833333
4,2022-07-20,992,465.964856,383.6731893,82.29166667
3,2022-07-21,61,1124.410909,762.3275757,362.0833333
4,2022-07-21,61,255.5479339,173.2562672,82.29166667
1,2022-07-21,218,4892.630988,4161.175534,731.4554539
4,2022-07-21,218,465.964856,396.3024318,69.66242418
1,2022-07-21,257,-5250,-5250,0
2,2022-07-21,257,-16000,-16000,0
3,2022-07-21,257,-27500,-27500,0
4,2022-07-21,257,-500,-500,0
5,2022-07-21,257,-10000,-10000,0
1,2022-07-21,459,4892.630988,4028.568488,864.0625
4,2022-07-21,459,465.964856,383.6731893,82.29166667
1,2022-07-21,534,2683.253306,1819.190806,864.0625
1,2022-07-21,542,-26250,-26250,0
4,2022-07-21,542,-2500,-2500,0
1,2022-07-21,630,-26250,-26250,0
4,2022-07-21,630,-2500,-2500,0
1,2022-07-21,680,-26250,-26250,0
3,2022-07-21,680,-11000,-11000,0
4,2022-07-21,680,-2500,-2500,0
1,2022-07-22,202,-26250,-26250,0
3,2022-07-22,202,-11000,-11000,0
4,2022-07-22,202,-2500,-2500,0
2,2022-07-22,350,-16000,-16000,0
3,2022-07-22,350,-27500,-27500,0
4,2022-07-22,350,-500,-500,0
5,2022-07-22,350,-10000,-10000,0
2,2022-07-22,364,-16000,-16000,0
3,2022-07-22,364,-27500,-27500,0
4,2022-07-22,364,-500,-500,0
5,2022-07-22,544,4569.734347,3844.734347,725
1,2022-07-22,736,2683.253306,1819.190806,864.0625
5,2022-07-22,746,-50000,-50000,0
1,2022-07-23,714,4892.630988,4161.175534,731.4554539
3,2022-07-23,714,2050.245366,1743.7307,306.5146664
4,2022-07-23,714,465.964856,396.3024318,69.66242418
1,2022-07-24,55,2683.253306,1819.190806,864.0625
1,2022-07-24,59,-5250,-5250,0
3,2022-07-24,59,-27500,-27500,0
4,2022-07-24,59,-500,-500,0
1,2022-07-24,117,-5250,-5250,0
3,2022-07-24,117,-27500,-27500,0
4,2022-07-24,117,-500,-500,0
4,2022-07-24,128,-2500,-2500,0
5,2022-07-24,171,4569.734347,3844.734347,725
1,2022-07-24,223,-5250,-5250,0
2,2022-07-24,223,-16000,-16000,0
3,2022-07-24,223,-27500,-27500,0
5,2022-07-24,223,-10000,-10000,0
1,2022-07-24,259,-26250,-26250,0
1,2022-07-24,465,-26250,-26250,0
3,2022-07-24,465,-11000,-11000,0
4,2022-07-24,465,-2500,-2500,0
1,2022-07-24,672,928.3184858,852.582474,75.73601183
1,2022-07-24,678,2683.253306,1819.190806,864.0625
3,2022-07-24,678,1124.410909,762.3275757,362.0833333
4,2022-07-24,678,255.5479339,173.2562672,82.29166667
1,2022-07-24,811,487.8400061,404.5424471,83.29755906
3,2022-07-24,811,2555.352413,2119.031866,436.3205475
5,2022-07-24,811,929.2190593,770.5570421,158.6620173
1,2022-07-24,834,-5250,-5250,0
4,2022-07-24,834,-500,-500,0
5,2022-07-24,834,-10000,-10000,0
1,2022-07-24,884,2683.253306,1879.072503,804.1808026
3,2022-07-24,884,1124.410909,787.4208584,336.9900506
1,2022-07-25,105,-5250,-5250,0
2,2022-07-25,105,-16000,-16000,0
4,2022-07-25,105,-500,-500,0
5,2022-07-25,105,-10000,-10000,0
3,2022-07-25,132,4862.62064,4390.537307,472.0833333
4,2022-07-25,132,88.41128436,79.82795103,8.583333333
1,2022-07-25,164,4892.630988,4161.175534,731.4554539
3,2022-07-25,164,2050.245366,1743.7307,306.5146664
2,2022-07-25,407,1486.750495,1212.083828,274.6666667
5,2022-07-25,407,929.2190593,757.5523927,171.6666667
1,2022-07-25,687,2683.253306,1819.190806,864.0625
3,2022-07-25,687,1124.410909,762.3275757,362.0833333
2,2022-07-25,964,1486.750495,1212.083828,274.6666667
4,2022-07-25,964,46.46095297,37.87761963,8.583333333
5,2022-07-25,964,929.2190593,757.5523927,171.6666667
1,2022-07-26,384,928.3184858,838.1934858,90.125
4,2022-07-26,384,88.41128436,79.82795103,8.583333333
5,2022-07-26,384,1768.225687,1596.559021,171.6666667
3,2022-07-26,385,4862.62064,4390.537307,472.0833333
4,2022-07-26,385,88.41128436,79.82795103,8.583333333
4,2022-07-26,457,465.964856,383.6731893,82.29166667
1,2022-07-26,804,-5250,-5250,0
4,2022-07-26,804,-500,-500,0
1,2022-07-26,993,4892.630988,4028.568488,864.0625
4,2022-07-26,993,465.964856,383.6731893,82.29166667
4,2022-07-27,152,-500,-500,0
3,2022-07-27,178,10053.41556,8581.062588,1472.352974
1,2022-07-27,231,2683.253306,1879.072503,804.1808026
1,2022-07-27,232,928.3184858,852.582474,75.73601183
2,2022-07-27,232,2829.1611,2598.346587,230.8145122
3,2022-07-27,232,4862.62064,4465.908197,396.7124429
4,2022-07-27,232,88.41128436,81.19833085,7.212953507
5,2022-07-27,232,1768.225687,1623.966617,144.2590701
1,2022-07-27,293,487.8400061,397.7150061,90.125
5,2022-07-27,293,929.2190593,757.5523927,171.6666667
1,2022-07-27,558,2683.253306,1879.072503,804.1808026
1,2022-07-27,569,928.3184858,838.1934858,90.125
2,2022-07-27,569,2829.1611,2554.494433,274.6666667
4,2022-07-27,569,88.41128436,79.82795103,8.583333333
1,2022-07-27,570,-5250,-5250,0
2,2022-07-27,570,-16000,-16000,0
4,2022-07-27,570,-500,-500,0
1,2022-07-27,702,487.8400061,404.5424471,83.29755906
5,2022-07-27,702,929.2190593,770.5570421,158.6620173
2,2022-07-27,869,1486.750495,1212.083828,274.6666667
3,2022-07-27,869,2555.352413,2083.26908,472.0833333
5,2022-07-27,869,929.2190593,757.5523927,171.6666667
1,2022-07-27,934,-26250,-26250,0
3,2022-07-27,934,-11000,-11000,0
3,2022-07-27,978,-27500,-27500,0
4,2022-07-27,978,-500,-500,0
5,2022-07-27,978,-10000,-10000,0
1,2022-07-28,20,-26250,-26250,0
3,2022-07-28,74,-110000,-110000,0
5,2022-07-28,74,-50000,-50000,0
2,2022-07-28,180,-16000,-16000,0
3,2022-07-28,180,-27500,-27500,0
4,2022-07-28,180,-500,-500,0
5,2022-07-28,180,-10000,-10000,0
1,2022-07-28,207,-26250,-26250,0
3,2022-07-28,207,-11000,-11000,0
4,2022-07-28,207,-2500,-2500,0
2,2022-07-28,573,-80000,-80000,0
1,2022-07-28,758,-26250,-26250,0
4,2022-07-28,758,-2500,-2500,0
1,2022-07-29,89,2683.253306,1879.072503,804.1808026
2,2022-07-29,100,-80000,-80000,0
3,2022-07-29,100,-110000,-110000,0
1,2022-07-29,190,2683.253306,1879.072503,804.1808026
3,2022-07-29,190,1124.410909,787.4208584,336.9900506
4,2022-07-29,190,255.5479339,178.959286,76.58864787
1,2022-07-29,227,928.3184858,852.582474,75.73601183
2,2022-07-29,227,2829.1611,2598.346587,230.8145122
3,2022-07-29,227,4862.62064,4465.908197,396.7124429
5,2022-07-29,227,1768.225687,1623.966617,144.2590701
1,2022-07-29,258,487.8400061,404.5424471,83.29755906
2,2022-07-29,258,1486.750495,1232.891267,253.8592276
4,2022-07-29,258,46.46095297,38.5278521,7.933100863
5,2022-07-29,258,929.2190593,770.5570421,158.6620173
1,2022-07-29,742,4892.630988,4028.568488,864.0625
4,2022-07-29,742,465.964856,383.6731893,82.29166667
2,2022-07-29,789,7311.574955,6240.772792,1070.802163
3,2022-07-29,823,10053.41556,8458.415563,1595
5,2022-07-29,823,4569.734347,3844.734347,725
1,2022-07-29,866,2683.253306,1819.190806,864.0625
4,2022-07-29,866,255.5479339,173.2562672,82.29166667
2,2022-07-29,951,1486.750495,1212.083828,274.6666667
3,2022-07-29,951,2555.352413,2083.26908,472.0833333
4,2022-07-29,951,46.46095297,37.87761963,8.583333333
3,2022-07-29,987,-27500,-27500,0
4,2022-07-29,987,-500,-500,0
1,2022-07-30,111,4892.630988,4161.175534,731.4554539
2,2022-07-30,163,1486.750495,1232.891267,253.8592276
4,2022-07-30,163,46.46095297,38.5278521,7.933100863
1,2022-07-30,286,-5250,-5250,0
4,2022-07-30,286,-500,-500,0
1,2022-07-30,355,4892.630988,4161.175534,731.4554539
3,2022-07-30,355,2050.245366,1743.7307,306.5146664
4,2022-07-30,355,465.964856,396.3024318,69.66242418
1,2022-07-30,446,-26250,-26250,0
4,2022-07-30,446,-2500,-2500,0
2,2022-07-30,448,14018.11664,12858.11664,1160
5,2022-07-30,448,8761.3229,8036.3229,725
1,2022-07-30,549,-5250,-5250,0
3,2022-07-30,592,1124.410909,813.3401283,311.0707807
1,2022-07-30,781,4892.630988,4298.147562,594.4834259
3,2022-07-30,781,2050.245366,1801.128502,249.1168642
4,2022-07-30,781,465.964856,409.3473869,56.61746914
3,2022-07-30,787,-27500,-27500,0
1,2022-07-30,880,487.8400061,397.7150061,90.125
5,2022-07-30,880,929.2190593,757.5523927,171.6666667
2,2022-07-30,931,1486.750495,1232.891267,253.8592276
3,2022-07-30,931,2555.352413,2119.031866,436.3205475
4,2022-07-30,931,46.46095297,38.5278521,7.933100863
5,2022-07-30,931,929.2190593,770.5570421,158.6620173
1,2022-07-31,60,4892.630988,4161.175534,731.4554539
4,2022-07-31,60,465.964856,396.3024318,69.66242418
3,2022-07-31,228,1124.410909,787.4208584,336.9900506
2,2022-07-31,332,1486.750495,1212.083828,274.6666667
4,2022-07-31,332,46.46095297,37.87761963,8.583333333
2,2022-07-31,381,1486.750495,1254.055901,232.6945942
3,2022-07-31,381,2555.352413,2155.408579,399.9438338
4,2022-07-31,381,46.46095297,39.1892469,7.271706069
3,2022-07-31,548,-110000,-110000,0
5,2022-07-31,548,-50000,-50000,0
1,2022-07-31,585,4892.630988,4161.175534,731.4554539
1,2022-07-31,615,2683.253306,1819.190806,864.0625
3,2022-07-31,615,1124.410909,762.3275757,362.0833333
4,2022-07-31,615,255.5479339,173.2562672,82.29166667
1,2022-08-01,677,2683.253306,1819.190806,864.0625
4,2022-08-01,677,255.5479339,173.2562672,82.29166667
1,2022-08-01,842,2683.253306,1819.190806,864.0625
3,2022-08-01,842,1124.410909,762.3275757,362.0833333
4,2022-08-01,842,255.5479339,173.2562672,82.29166667
1,2022-08-01,907,4892.630988,4161.175534,731.4554539
4,2022-08-01,907,465.964856,396.3024318,69.66242418
3,2022-08-02,5,1124.410909,762.3275757,362.0833333
1,2022-08-02,248,4892.630988,4161.175534,731.4554539
3,2022-08-02,282,1124.410909,813.3401283,311.0707807
4,2022-08-02,282,255.5479339,184.8500292,70.69790471
4,2022-08-02,426,-500,-500,0
1,2022-08-02,526,2683.253306,1940.925306,742.3279994
3,2022-08-02,526,1124.410909,813.3401283,311.0707807
4,2022-08-02,526,255.5479339,184.8500292,70.69790471
1,2022-08-02,599,4892.630988,4298.147562,594.4834259
3,2022-08-02,599,2050.245366,1801.128502,249.1168642
4,2022-08-02,599,465.964856,409.3473869,56.61746914
4,2022-08-02,826,465.964856,396.3024318,69.66242418
1,2022-08-02,890,487.8400061,397.7150061,90.125
3,2022-08-02,890,2555.352413,2083.26908,472.0833333
5,2022-08-02,890,929.2190593,757.5523927,171.6666667
1,2022-08-03,21,487.8400061,411.4870924,76.35291372
2,2022-08-03,21,1486.750495,1254.055901,232.6945942
2,2022-08-03,217,-16000,-16000,0
4,2022-08-03,217,-500,-500,0
5,2022-08-03,217,-10000,-10000,0
1,2022-08-03,296,-5250,-5250,0
2,2022-08-03,296,-16000,-16000,0
3,2022-08-03,296,-27500,-27500,0
4,2022-08-03,296,-500,-500,0
1,2022-08-03,395,-26250,-26250,0
4,2022-08-03,395,-2500,-2500,0
3,2022-08-03,545,1124.410909,813.3401283,311.0707807
4,2022-08-03,545,255.5479339,184.8500292,70.69790471
4,2022-08-03,621,255.5479339,184.8500292,70.69790471
1,2022-08-03,699,4892.630988,4161.175534,731.4554539
1,2022-08-03,974,-5250,-5250,0
2,2022-08-03,974,-16000,-16000,0
4,2022-08-03,974,-500,-500,0
1,2022-08-04,7,-5250,-5250,0
2,2022-08-04,7,-16000,-16000,0
3,2022-08-04,7,-27500,-27500,0
5,2022-08-04,7,-10000,-10000,0
1,2022-08-04,75,4892.630988,4161.175534,731.4554539
4,2022-08-04,75,465.964856,396.3024318,69.66242418
1,2022-08-04,85,-26250,-26250,0
4,2022-08-04,85,-2500,-2500,0
1,2022-08-04,119,2683.253306,1879.072503,804.1808026
4,2022-08-04,119,255.5479339,178.959286,76.58864787
1,2022-08-04,175,4892.630988,4161.175534,731.4554539
4,2022-08-04,175,465.964856,396.3024318,69.66242418
1,2022-08-04,198,2683.253306,1940.925306,742.3279994
1,2022-08-04,301,928.3184858,838.1934858,90.125
5,2022-08-04,301,1768.225687,1596.559021,171.6666667
2,2022-08-04,339,-80000,-80000,0
5,2022-08-04,339,-20000,-20000,0
1,2022-08-04,463,928.3184858,852.582474,75.73601183
2,2022-08-04,463,2829.1611,2598.346587,230.8145122
3,2022-08-04,463,4862.62064,4465.908197,396.7124429
4,2022-08-04,463,88.41128436,81.19833085,7.212953507
3,2022-08-04,501,2050.245366,1688.162033,362.0833333
4,2022-08-04,501,465.964856,383.6731893,82.29166667
1,2022-08-04,508,928.3184858,867.2184731,61.10001269
2,2022-08-04,508,2829.1611,2642.951537,186.2095625
4,2022-08-04,508,88.41128436,82.59223553,5.819048828
5,2022-08-04,508,1768.225687,1651.844711,116.3809766
4,2022-08-04,604,255.5479339,184.8500292,70.69790471
1,2022-08-04,728,-26250,-26250,0
